158,3,-2,194,195,3,40,1
208,3,-2,307,307,210,3,2
164,148,-2,232,236,210,3,3
3,130,-2,303,315,162,3,4
3,130,-2,375,388,105,148,5
164,148,-2,310,313,3,42,6
3,56,-2,213,218,162,3,7
3,56,-2,392,392,10,148,8
160,3,-2,263,265,210,3,9
208,3,-2,417,424,162,3,10
158,3,-2,195,195,3,40,11
3,130,-2,394,397,10,148,12
208,3,-2,243,244,3,40,13
3,130,-2,123,125,3,42,14
164,148,-2,240,243,210,3,15
3,56,-2,1278,1352,162,148,16
3,128,-2,529,549,162,3,17
158,3,-2,312,314,10,148,18
208,3,-2,243,247,3,40,19
208,3,-2,313,317,3,42,20
208,3,-2,307,309,210,3,21
3,58,-2,507,535,162,3,22
158,3,-2,195,197,3,40,23
208,3,-2,243,250,3,40,24
3,56,-2,263,265,3,42,25
160,3,-2,453,473,210,3,26
3,56,-2,33,34,3,42,27
164,148,-2,232,232,210,3,28
208,3,-2,797,804,210,3,29
3,130,-2,377,379,210,3,30
208,3,-2,362,366,10,148,31
164,148,-2,232,235,210,3,32
3,130,-2,309,317,162,3,33
3,128,-2,1106,1274,10,148,34
3,130,-2,595,624,162,3,35
208,3,-2,612,627,10,148,36
12,148,-2,130,132,105,148,37
12,148,-2,312,316,162,3,38
3,58,-2,488,538,162,148,39
160,3,-2,195,203,3,40,40
3,130,-2,303,315,162,3,41
158,3,-2,576,590,10,148,42
3,56,-2,213,217,162,3,43
164,148,-2,232,232,210,3,44
208,3,-2,243,246,3,40,45
3,128,-2,679,699,210,3,46
158,3,-2,193,193,3,40,47
12,148,-2,384,392,210,3,48
3,130,-2,309,317,162,3,49
3,56,-2,392,392,10,148,50
160,3,-2,455,469,210,3,51
208,3,-2,259,259,162,3,52
3,58,-2,114,116,10,148,53
158,3,-2,265,269,210,3,54
3,130,-2,303,309,162,3,55
3,128,-2,123,123,105,148,56
158,3,-2,195,198,3,40,57
160,3,-2,263,266,210,3,58
3,56,-2,820,839,162,148,59
12,148,-2,187,193,162,148,60
164,148,-2,232,233,210,3,61
3,58,-2,215,220,162,3,62
3,130,-2,303,316,162,3,63
3,130,-2,791,815,162,3,64
12,148,-2,342,346,162,3,65
208,3,-2,362,366,10,148,66
158,3,-2,509,535,162,3,67
3,130,-2,492,503,10,148,68
208,3,-2,457,471,105,148,69
208,3,-2,497,516,210,3,70
3,56,-2,33,38,3,42,71
