6,58,0.42836,343
6,128,0.49939,129
6,130,0.5665,327
20,9,0.56453,227
20,12,0.52337,193
20,14,0.45596,240
20,17,0.42948,224
60,14,0.42948,465
60,40,0.42948,310
60,42,0.42948,238
60,56,0.42697,60
60,58,0.42836,343
60,77,0.52337,228
60,128,0.40911,309
60,130,0.5621,165
90,77,0.52337,228
130,12,0.52337,513
130,14,0.59281,342
130,40,0.27977,343
130,56,0.52337,355
130,58,0.39302,518
130,75,0.4897,275
130,77,0.42948,255
130,128,0.40911,322
130,130,0.34666,152
130,138,0.42948,599
130,140,0.5621,390
180,77,0.35151,614
180,75,0.4897,395
158,6,0.28362,491
160,6,0.56899,309
162,6,0.59281,466
160,20,0.52337,328
107,33,0.56899,320
105,33,0.27977,388
14,33,0.42948,224
12,33,0.45596,240
10,33,0.52337,420
10,50,0.52337,333
12,50,0.45596,367
105,50,0.27977,252
107,50,0.27977,489
109,50,0.42948,238
162,50,0.52337,671
162,70,0.39302,202
105,70,0.27977,323
103,70,0.42836,216
12,70,0.24861,236
10,70,0.52337,333
10,90,0.32138,225
12,90,0.24861,356
103,90,0.52337,444
105,90,0.4897,653
107,90,0.20936,305
182,90,0.40911,322
184,90,0.42948,869
10,134,0.28408,436
12,134,0.5621,225
105,134,0.4897,598
164,134,0.42948,1021
164,145,0.39302,217
162,145,0.23852,185
6,40,0.38551,285
6,42,0.40132,252
6,56,0.45596,191
164,80,0.42948,255
109,70,0.42948,505
103,145,0.33268,134
103,135,0.5621,524
