6,58,0.27938,425
6,128,0.15341,104
6,130,0.43531,325
20,9,0.63419,119
20,12,0.46226,112
20,14,0.50559,165
20,17,0.50559,174
60,14,0.50559,339
60,40,0.20726,242
60,42,0.50559,244
60,56,0.60232,97
60,58,0.27938,585
60,77,0.60232,477
60,128,0.46226,164
60,130,0.5855,322
90,75,0.60232,332
90,77,0.56419,145
130,10,0.69085,312
130,12,0.46226,612
130,14,0.25673,249
130,40,0.20726,119
130,42,0.50559,283
130,56,0.69085,342
130,58,0.27938,437
130,75,0.32539,230
130,77,0.56419,185
130,128,0.50559,234
130,130,0.5855,455
130,138,0.15083,95
130,140,0.38045,113
180,77,0.59574,290
180,75,0.32539,319
180,58,0.5855,316
180,56,0.38188,165
180,40,0.20726,119
158,6,0.69085,312
160,6,0.46226,360
162,6,0.52028,515
208,6,0.32539,338
210,6,0.27287,671
160,20,0.25665,518
162,33,0.25665,214
160,33,0.27938,304
107,33,0.25665,500
105,33,0.50559,283
14,33,0.50559,174
12,33,0.50559,165
10,33,0.46226,231
10,50,0.46226,114
12,50,0.50559,292
105,50,0.50559,190
107,50,0.25665,441
109,50,0.37404,68
160,50,0.27938,430
162,50,0.25665,371
205,50,0.5855,481
208,50,0.32539,319
210,50,0.59574,290
210,70,0.59574,290
208,70,0.32539,319
164,70,0.25665,211
162,70,0.50559,291
105,70,0.25665,294
103,70,0.50559,307
12,70,0.33343,415
10,70,0.46226,189
162,60,0.25665,502
10,90,0.46226,534
12,90,0.33343,283
103,90,0.50559,188
105,90,0.28854,187
107,90,0.32539,164
182,90,0.50559,476
184,90,0.38233,412
105,120,0.50559,375
10,134,0.56946,422
12,134,0.33343,228
105,134,0.38045,241
107,134,0.15083,95
164,134,0.18254,199
164,145,0.18254,199
162,145,0.15083,208
105,145,0.30148,128
6,40,0.23199,276
6,42,0.62767,280
6,56,0.50559,209
