6,58,0.48359,438
6,128,0.54171,109
6,130,0.3309,337
20,9,0.10051,102
20,12,0.16222,103
20,14,0.62923,187
20,17,0.45177,173
60,14,0.62923,360
60,40,0.63488,253
60,42,0.45177,246
60,56,0.15018,94
60,58,0.48359,605
60,77,0.48359,504
60,128,0.48359,161
60,130,0.63359,334
90,75,0.48359,346
90,77,0.16652,158
130,10,0.35863,300
130,12,0.48359,561
130,14,0.16851,278
130,40,0.37649,127
130,42,0.63359,281
130,56,0.29161,305
130,58,0.48359,437
130,75,0.47159,230
130,77,0.54171,197
130,128,0.48359,262
130,130,0.63359,456
130,138,0.62923,87
130,140,0.39844,107
180,77,0.45316,297
180,75,0.47159,305
180,58,0.48359,298
180,56,0.29161,162
180,40,0.37649,127
158,6,0.35863,300
160,6,0.29161,330
162,6,0.59975,549
208,6,0.47159,342
210,6,0.45316,667
160,20,0.48359,502
162,33,0.47159,203
160,33,0.48359,299
107,33,0.48359,458
105,33,0.35863,280
14,33,0.45177,173
12,33,0.62923,187
10,33,0.10051,205
10,50,0.10051,98
12,50,0.62923,305
105,50,0.35863,177
107,50,0.48359,401
109,50,0.63359,69
160,50,0.48359,403
162,50,0.63359,380
205,50,0.29161,460
208,50,0.47159,305
210,50,0.45316,297
210,70,0.45316,297
208,70,0.47159,305
164,70,0.1208,190
162,70,0.63359,311
105,70,0.48359,279
103,70,0.54171,325
12,70,0.54171,421
10,70,0.66862,177
162,60,0.63359,501
10,90,0.48359,546
12,90,0.54171,286
103,90,0.54171,193
105,90,0.39403,179
107,90,0.16652,155
182,90,0.63359,508
184,90,0.1208,412
105,120,0.54171,372
10,134,0.39319,429
12,134,0.63359,218
105,134,0.39844,217
107,134,0.62923,87
164,134,0.1208,202
164,145,0.1208,202
162,145,0.62923,194
105,145,0.18523,110
6,40,0.27378,276
6,42,0.36834,275
6,56,0.15018,224
