6,58,0.37873,449
6,128,0.26284,109
6,130,0.33076,315
20,9,0.10666,129
20,12,0.38697,94
20,14,0.46782,183
20,17,0.37873,157
60,14,0.46782,340
60,40,0.1524,244
60,42,0.37873,222
60,56,0.35696,114
60,58,0.37873,581
60,77,0.59992,486
60,128,0.26284,163
60,130,0.33076,271
90,75,0.59992,346
90,77,0.35696,140
130,10,0.10666,326
130,12,0.55242,559
130,14,0.23388,257
130,40,0.6473,126
130,42,0.37873,247
130,56,0.39366,307
130,58,0.37873,414
130,75,0.55242,245
130,77,0.35696,186
130,128,0.55242,268
130,130,0.55242,440
130,138,0.18468,109
130,140,0.41349,101
180,77,0.13258,289
180,75,0.55242,328
180,58,0.39366,327
180,56,0.39366,163
180,40,0.6473,126
158,6,0.10666,326
160,6,0.39366,313
162,6,0.23388,527
208,6,0.58447,344
210,6,0.18608,670
160,20,0.55242,516
162,33,0.55242,218
160,33,0.38697,298
107,33,0.55242,465
105,33,0.46782,280
14,33,0.37873,157
12,33,0.46782,183
10,33,0.10666,223
10,50,0.10666,110
12,50,0.46782,319
105,50,0.46782,189
107,50,0.55242,402
109,50,0.6473,61
160,50,0.37873,390
162,50,0.55242,373
205,50,0.39366,490
208,50,0.58447,327
210,50,0.13258,289
210,70,0.13258,289
208,70,0.58447,327
164,70,0.58447,227
162,70,0.55242,305
105,70,0.55242,288
103,70,0.35696,338
12,70,0.6473,412
10,70,0.10666,191
162,60,0.55242,532
10,90,0.10666,553
12,90,0.53371,288
103,90,0.35696,194
105,90,0.55242,185
107,90,0.55242,192
182,90,0.55242,491
184,90,0.55242,433
105,120,0.55242,379
10,134,0.2848,448
12,134,0.62646,193
105,134,0.41349,188
107,134,0.18468,109
164,134,0.1862,216
164,145,0.1862,216
162,145,0.41349,210
105,145,0.30319,87
6,40,0.2724,294
6,42,0.68352,264
6,56,0.35696,234
