6,58,0.34724,466
6,128,0.19029,94
6,130,0.24212,323
20,9,0.60904,102
20,12,0.34724,122
20,14,0.18477,135
20,17,0.24212,175
60,14,0.18477,310
60,40,0.65049,263
60,42,0.24212,227
60,56,0.53982,95
60,58,0.47148,615
60,77,0.36608,473
60,128,0.19029,142
60,130,0.24212,291
90,75,0.36608,333
90,77,0.20239,140
130,10,0.34062,314
130,12,0.3793,575
130,14,0.17093,222
130,40,0.65049,142
130,42,0.24212,266
130,56,0.34062,331
130,58,0.47148,445
130,75,0.36608,234
130,77,0.19029,194
130,128,0.19029,220
130,130,0.19029,430
130,138,0.31536,115
130,140,0.60565,102
180,77,0.31175,280
180,75,0.36608,312
180,58,0.53982,293
180,56,0.18477,172
180,40,0.65049,142
158,6,0.34062,314
160,6,0.3793,349
162,6,0.17029,496
208,6,0.36608,367
210,6,0.28567,658
160,20,0.47148,500
162,33,0.34724,174
160,33,0.47148,326
107,33,0.3793,453
105,33,0.34062,300
14,33,0.24212,175
12,33,0.18477,135
10,33,0.34724,224
10,50,0.34724,110
12,50,0.18477,260
105,50,0.34062,202
107,50,0.3793,393
109,50,0.57631,76
160,50,0.47148,429
162,50,0.24212,337
205,50,0.18477,465
208,50,0.36608,312
210,50,0.31175,280
210,70,0.31175,280
208,70,0.36608,312
164,70,0.21804,176
162,70,0.24212,279
105,70,0.3793,271
103,70,0.53982,334
12,70,0.18477,372
10,70,0.29854,187
162,60,0.24212,455
10,90,0.36608,552
12,90,0.18477,264
103,90,0.53982,197
105,90,0.3793,170
107,90,0.19029,193
182,90,0.19029,473
184,90,0.21804,378
105,120,0.53982,367
10,134,0.61684,449
12,134,0.29525,177
105,134,0.60565,228
107,134,0.31536,115
164,134,0.21804,201
164,145,0.21804,201
162,145,0.31536,217
105,145,0.30618,126
6,40,0.43092,283
6,42,0.34907,271
6,56,0.53982,209
