6,58,0.42479,348
6,128,0.22806,140
6,130,0.57283,343
20,9,0.37823,194
20,12,0.23317,225
20,14,0.3787,236
20,17,0.44811,227
60,14,0.3787,463
60,40,0.44811,320
60,42,0.41919,245
60,56,0.2951,78
60,58,0.42479,348
60,77,0.4426,222
60,128,0.4582,313
60,130,0.42527,150
90,77,0.4426,222
130,12,0.23317,531
130,14,0.44499,347
130,40,0.50047,355
130,56,0.33928,338
130,58,0.50047,513
130,75,0.4582,268
130,77,0.50047,265
130,128,0.31165,307
130,130,0.29228,150
130,138,0.50047,598
130,140,0.42527,400
180,77,0.33456,609
180,75,0.4582,409
158,6,0.33928,476
160,6,0.23317,321
162,6,0.44499,468
160,20,0.56292,331
107,33,0.56292,306
105,33,0.33928,399
14,33,0.44811,227
12,33,0.3787,236
10,33,0.37823,419
10,50,0.37823,341
12,50,0.3787,371
105,50,0.33928,248
107,50,0.50047,491
109,50,0.41919,245
162,50,0.50047,686
162,70,0.38181,166
105,70,0.50047,327
103,70,0.51247,228
12,70,0.44811,270
10,70,0.37823,341
10,90,0.37823,225
12,90,0.44811,376
103,90,0.4426,450
105,90,0.50047,652
107,90,0.29228,277
182,90,0.31165,307
184,90,0.50047,874
10,134,0.48925,432
12,134,0.44811,217
105,134,0.50047,598
164,134,0.50047,1025
164,145,0.29228,206
162,145,0.24382,180
6,40,0.46358,283
6,42,0.57879,268
6,56,0.3787,179
164,80,0.50047,265
109,70,0.50047,487
103,145,0.46079,120
103,135,0.42527,520
