158,3,-2,426,428,3,40,1
160,3,-2,457,500,210,3,2
158,3,-2,265,269,210,3,3
158,3,-2,217,221,162,3,4
3,130,-2,419,423,3,42,5
3,58,-2,265,273,210,3,6
3,58,-2,114,117,10,148,7
160,3,-2,393,430,210,3,8
3,58,-2,215,215,162,3,9
164,148,-2,232,232,210,3,10
3,128,-2,656,659,10,148,11
160,3,-2,453,474,210,3,12
3,128,-2,180,183,162,148,13
164,148,-2,196,200,162,3,14
160,3,-2,314,319,10,148,15
3,130,-2,375,389,105,148,16
160,3,-2,258,260,162,148,17
164,148,-2,232,235,210,3,18
3,130,-2,492,500,10,148,19
12,148,-2,456,458,3,42,20
160,3,-2,263,263,210,3,21
208,3,-2,635,654,210,3,22
208,3,-2,417,419,162,3,23
208,3,-2,313,317,3,42,24
158,3,-2,312,313,10,148,25
3,58,-2,661,670,105,148,26
3,130,-2,375,384,210,3,27
3,58,-2,221,222,162,3,28
3,58,-2,114,114,10,148,29
3,130,-2,178,186,162,148,30
160,3,-2,195,196,3,40,31
12,148,-2,384,391,210,3,32
160,3,-2,455,469,162,3,33
3,130,-2,123,124,3,42,34
12,148,-2,386,393,210,3,35
160,3,-2,369,395,162,3,36
12,148,-2,130,130,105,148,37
3,130,-2,178,186,162,148,38
158,3,-2,193,193,3,40,39
160,3,-2,455,496,210,3,40
158,3,-2,217,221,162,3,41
3,58,-2,331,337,3,42,42
164,148,-2,232,235,210,3,43
12,148,-2,130,132,105,148,44
158,3,-2,193,198,3,40,45
3,56,-2,33,35,3,42,46
160,3,-2,314,314,10,148,47
3,58,-2,1135,1167,162,3,48
160,3,-2,312,323,10,148,49
160,3,-2,512,531,162,148,50
164,148,-2,232,239,210,3,51
3,128,-2,631,644,210,3,52
208,3,-2,362,365,10,148,53
208,3,-2,304,309,162,148,54
3,130,-2,953,1000,210,3,55
3,130,-2,303,305,162,3,56
3,58,-2,508,518,10,148,57
3,58,-2,409,430,162,3,58
3,130,-2,178,178,162,148,59
3,128,-2,375,382,210,3,60
3,130,-2,599,620,162,3,61
