6,58,0.27559,365
6,128,0.33161,131
6,130,0.52963,319
20,9,0.225,198
20,12,0.29674,171
20,14,0.35832,235
20,17,0.26717,223
60,14,0.35832,458
60,40,0.26717,316
60,42,0.59845,253
60,56,0.30448,73
60,58,0.57541,366
60,77,0.29674,201
60,128,0.51707,321
60,130,0.21495,163
90,77,0.29674,201
130,12,0.26717,488
130,14,0.26182,338
130,40,0.27559,395
130,56,0.27559,351
130,58,0.57541,546
130,75,0.57784,302
130,77,0.24449,275
130,128,0.57541,325
130,130,0.29674,164
130,138,0.54239,658
130,140,0.21495,399
180,77,0.3532,624
180,75,0.57784,429
158,6,0.45644,454
160,6,0.26717,298
162,6,0.26182,453
160,20,0.21788,305
107,33,0.26717,317
105,33,0.35832,376
14,33,0.26717,223
12,33,0.35832,235
10,33,0.29674,369
10,50,0.29674,299
12,50,0.35832,373
105,50,0.35832,229
107,50,0.27559,543
109,50,0.59845,253
162,50,0.27559,700
162,70,0.57541,198
105,70,0.21788,357
103,70,0.21495,224
12,70,0.35832,256
10,70,0.29674,299
10,90,0.30042,204
12,90,0.35832,362
103,90,0.21495,425
105,90,0.54239,724
107,90,0.29674,310
182,90,0.57541,325
184,90,0.51707,898
10,134,0.31042,415
12,134,0.35832,227
105,134,0.54239,658
164,134,0.51707,1062
164,145,0.29674,215
162,145,0.4353,211
6,40,0.3813,279
6,42,0.21719,275
6,56,0.57402,190
164,80,0.51707,274
109,70,0.57784,521
103,145,0.31125,113
103,135,0.21495,512
