6,58,0.47977,408
6,128,0.49745,102
6,130,0.45782,386
20,9,0.61623,98
20,12,0.65368,117
20,14,0.37887,184
20,17,0.35799,190
60,14,0.37887,374
60,40,0.35799,262
60,42,0.16084,244
60,56,0.27444,85
60,58,0.20395,563
60,77,0.20395,487
60,128,0.49745,152
60,130,0.41314,351
90,75,0.28482,341
90,77,0.20395,146
130,10,0.17585,316
130,12,0.41208,576
130,14,0.68467,275
130,40,0.4746,125
130,42,0.47977,281
130,56,0.41314,351
130,58,0.47977,406
130,75,0.28482,223
130,77,0.20395,199
130,128,0.20395,239
130,130,0.41314,446
130,138,0.63513,97
130,140,0.53349,115
180,77,0.62076,291
180,75,0.28482,315
180,58,0.20395,306
180,56,0.41314,179
180,40,0.4746,125
158,6,0.17585,316
160,6,0.65004,338
162,6,0.27358,523
208,6,0.28482,334
210,6,0.62892,670
160,20,0.41208,486
162,33,0.41314,191
160,33,0.41208,295
107,33,0.41208,459
105,33,0.17585,317
14,33,0.35799,190
12,33,0.37887,184
10,33,0.65368,215
10,50,0.65368,103
12,50,0.37887,319
105,50,0.17585,214
107,50,0.41208,392
109,50,0.4746,70
160,50,0.41208,421
162,50,0.41314,346
205,50,0.41314,485
208,50,0.28482,315
210,50,0.62076,291
210,70,0.62076,291
208,70,0.28482,315
164,70,0.25545,207
162,70,0.41314,287
105,70,0.41208,254
103,70,0.20395,313
12,70,0.20395,427
10,70,0.40946,177
162,60,0.41314,494
10,90,0.47977,536
12,90,0.45782,299
103,90,0.20395,174
105,90,0.41208,153
107,90,0.20395,175
182,90,0.20395,486
184,90,0.15067,406
105,120,0.20395,327
10,134,0.59689,425
12,134,0.41314,203
105,134,0.53349,222
107,134,0.63513,97
164,134,0.37524,206
164,145,0.37524,206
162,145,0.53349,212
105,145,0.3669,107
6,40,0.59362,285
6,42,0.61968,278
6,56,0.27444,205
