6,58,0.49025,377
6,128,0.51006,126
6,130,0.34752,292
20,9,0.59516,210
20,12,0.45459,224
20,14,0.46021,217
20,17,0.5911,223
60,14,0.5911,440
60,40,0.28277,292
60,42,0.5911,262
60,56,0.37473,76
60,58,0.49025,377
60,77,0.4371,222
60,128,0.42527,305
60,130,0.35746,154
90,77,0.4371,222
130,12,0.58103,563
130,14,0.479,320
130,40,0.45459,339
130,56,0.45459,353
130,58,0.39144,550
130,75,0.26833,285
130,77,0.35065,259
130,128,0.35065,324
130,130,0.45459,162
130,138,0.35065,596
130,140,0.4371,420
180,77,0.40496,636
180,75,0.54984,418
158,6,0.28277,446
160,6,0.58103,331
162,6,0.479,458
160,20,0.58103,370
107,33,0.58103,339
105,33,0.5911,356
14,33,0.5911,223
12,33,0.46021,217
10,33,0.45459,434
10,50,0.45459,349
12,50,0.46021,377
105,50,0.5911,234
107,50,0.45459,510
109,50,0.5911,262
162,50,0.45459,712
162,70,0.35065,191
105,70,0.45459,330
103,70,0.26604,254
12,70,0.26604,269
10,70,0.45459,349
10,90,0.45459,234
12,90,0.4371,376
103,90,0.4371,476
105,90,0.35065,655
107,90,0.45459,328
182,90,0.35065,324
184,90,0.35065,895
10,134,0.47275,401
12,134,0.35746,225
105,134,0.35065,596
164,134,0.35065,1057
164,145,0.28614,223
162,145,0.48733,182
6,40,0.44884,273
6,42,0.38118,303
6,56,0.46021,184
164,80,0.35065,259
109,70,0.39144,549
103,145,0.38328,122
103,135,0.4371,542
