6,58,0.58273,338
6,128,0.32399,128
6,130,0.22026,318
20,9,0.23999,187
20,12,0.36799,210
20,14,0.41201,219
20,17,0.55444,239
60,14,0.41201,458
60,40,0.55444,298
60,42,0.29737,264
60,56,0.55023,61
60,58,0.29737,339
60,77,0.41771,213
60,128,0.53173,337
60,130,0.22026,155
90,77,0.41771,213
130,12,0.52793,533
130,14,0.49679,346
130,40,0.52793,325
130,56,0.52793,328
130,58,0.59031,509
130,75,0.29737,302
130,77,0.41771,267
130,128,0.59031,351
130,130,0.52793,132
130,138,0.52793,599
130,140,0.41771,383
180,77,0.39318,604
180,75,0.34382,454
158,6,0.55444,444
160,6,0.30942,333
162,6,0.49679,460
160,20,0.41201,313
107,33,0.52793,323
105,33,0.41201,369
14,33,0.55444,239
12,33,0.41201,219
10,33,0.23999,397
10,50,0.41771,304
12,50,0.35023,369
105,50,0.41201,246
107,50,0.52793,472
109,50,0.29737,264
162,50,0.52793,639
162,70,0.59031,198
105,70,0.52793,317
103,70,0.53173,221
12,70,0.53798,267
10,70,0.41771,304
10,90,0.2267,215
12,90,0.53173,391
103,90,0.53173,434
105,90,0.52793,653
107,90,0.59031,285
182,90,0.59031,351
184,90,0.41771,871
10,134,0.57878,431
12,134,0.53798,235
105,134,0.52793,599
164,134,0.41771,1004
164,145,0.23808,213
162,145,0.48137,191
6,40,0.47108,281
6,42,0.49351,288
6,56,0.35023,163
164,80,0.41771,267
109,70,0.59031,520
103,145,0.40057,121
103,135,0.41771,504
