6,58,0.49757,410
6,128,0.3429,100
6,130,0.11274,345
20,9,0.58585,103
20,12,0.31564,124
20,14,0.5349,175
20,17,0.47729,161
60,14,0.5349,336
60,40,0.53635,252
60,42,0.47729,223
60,56,0.63728,105
60,58,0.11274,605
60,77,0.13946,493
60,128,0.61727,157
60,130,0.16184,278
90,75,0.13946,357
90,77,0.63728,136
130,10,0.13946,293
130,12,0.49757,605
130,14,0.33073,250
130,40,0.14379,122
130,42,0.21718,255
130,56,0.21718,318
130,58,0.49757,453
130,75,0.30226,238
130,77,0.63728,187
130,128,0.36747,244
130,130,0.63728,417
130,138,0.34386,102
130,140,0.45956,94
180,77,0.11529,293
180,75,0.30226,301
180,58,0.30226,315
180,56,0.21718,166
180,40,0.14379,122
158,6,0.13946,293
160,6,0.45861,372
162,6,0.33073,517
208,6,0.30226,333
210,6,0.15897,683
160,20,0.49757,500
162,33,0.49757,186
160,33,0.31564,314
107,33,0.49757,481
105,33,0.13946,276
14,33,0.47729,161
12,33,0.5349,175
10,33,0.58585,227
10,50,0.58585,111
12,50,0.5349,324
105,50,0.13946,182
107,50,0.49757,405
109,50,0.21718,72
160,50,0.21718,418
162,50,0.49757,337
205,50,0.30226,481
208,50,0.30226,301
210,50,0.11529,293
210,70,0.11529,293
208,70,0.30226,301
164,70,0.30226,180
162,70,0.16184,285
105,70,0.49757,276
103,70,0.63728,322
12,70,0.11274,446
10,70,0.61727,164
162,60,0.16184,464
10,90,0.61727,533
12,90,0.11274,322
103,90,0.63728,176
105,90,0.16184,173
107,90,0.48076,181
182,90,0.63728,472
184,90,0.53441,409
105,120,0.63728,349
10,134,0.54058,417
12,134,0.16184,196
105,134,0.45956,202
107,134,0.34386,102
164,134,0.18543,220
164,145,0.18543,220
162,145,0.45956,196
105,145,0.24421,108
6,40,0.48321,290
6,42,0.24567,289
6,56,0.63728,231
