158,3,-2,192,193,3,40,1
12,148,-2,132,132,3,42,2
12,148,-2,250,250,103,148,3
164,148,-2,272,273,3,42,4
158,3,-2,195,198,3,40,5
160,3,-2,659,669,210,3,6
208,3,-2,384,384,10,148,7
158,3,-2,193,193,3,40,8
3,56,-2,213,214,162,3,9
158,3,-2,307,308,3,128,10
208,3,-2,605,608,3,42,11
3,130,-2,26,27,10,148,12
160,3,-2,195,199,3,40,13
3,58,-2,219,219,162,3,14
12,148,-2,30,30,3,128,15
3,130,-2,26,27,10,148,16
12,148,-2,1068,1084,103,148,17
158,3,-2,195,195,3,40,18
3,58,-2,1029,1125,3,42,19
158,3,-2,569,582,162,3,20
3,130,-2,26,27,10,148,21
160,3,-2,465,473,210,3,22
160,3,-2,607,612,210,3,23
3,58,-2,519,523,3,42,24
3,58,-2,438,438,10,148,25
3,56,-2,197,200,103,148,26
158,3,-2,748,778,162,148,27
160,3,-2,195,198,3,40,28
160,3,-2,312,312,10,148,29
158,3,-2,299,303,3,128,30
158,3,-2,1247,1411,210,3,31
158,3,-2,395,396,3,40,32
164,148,-2,706,715,210,3,33
160,3,-2,465,473,210,3,34
3,58,-2,600,629,162,3,35
208,3,-2,384,386,10,148,36
208,3,-2,653,663,162,3,37
208,3,-2,315,315,3,42,38
3,130,-2,26,28,10,148,39
164,148,-2,575,588,162,148,40
158,3,-2,193,193,3,40,41
160,3,-2,571,571,3,42,42
12,148,-2,398,404,210,3,43
158,3,-2,312,316,10,148,44
164,148,-2,226,226,210,3,45
3,56,-2,213,213,162,3,46
3,56,-2,590,597,10,148,47
160,3,-2,1453,1560,210,3,48
208,3,-2,925,946,162,3,49
12,148,-2,30,31,3,128,50
164,148,-2,226,229,210,3,51
208,3,-2,625,631,3,40,52
3,130,-2,669,704,210,3,53
160,3,-2,195,196,3,40,54
164,148,-2,506,526,210,3,55
164,148,-2,488,493,162,3,56
12,148,-2,132,132,3,42,57
12,148,-2,43,44,10,148,58
208,3,-2,491,493,162,3,59
158,3,-2,299,305,3,128,60
12,148,-2,312,316,162,3,61
12,148,-2,1059,1113,10,148,62
158,3,-2,193,194,3,40,63
208,3,-2,586,598,162,148,64
160,3,-2,195,197,3,40,65
3,56,-2,767,785,210,3,66
3,130,-2,26,29,10,148,67
158,3,-2,471,494,210,3,68
3,56,-2,213,216,162,3,69
12,148,-2,187,193,162,148,70
164,148,-2,226,227,210,3,71
208,3,-2,315,316,3,42,72
3,58,-2,219,219,162,3,73
158,3,-2,193,193,3,40,74
208,3,-2,461,463,3,42,75
3,58,-2,465,468,210,3,76
3,56,-2,559,572,162,3,77
158,3,-2,195,196,3,40,78
12,148,-2,312,317,162,3,79
164,148,-2,226,226,210,3,80
158,3,-2,1001,1101,210,3,81
160,3,-2,361,365,162,3,82
3,56,-2,213,214,162,3,83
3,130,-2,26,27,10,148,84
158,3,-2,469,480,3,128,85
158,3,-2,195,195,3,40,86
164,148,-2,312,316,3,42,87
208,3,-2,897,929,162,3,88
3,58,-2,607,620,210,3,89
3,58,-2,219,221,162,3,90
208,3,-2,871,878,162,3,91
3,130,-2,26,27,10,148,92
3,56,-2,256,260,162,148,93
3,130,-2,303,308,162,3,94
160,3,-2,448,455,162,148,95
160,3,-2,195,195,3,40,96
158,3,-2,655,671,3,42,97
3,58,-2,219,219,162,3,98
158,3,-2,339,339,3,40,99
3,58,-2,664,676,210,3,100
208,3,-2,473,478,3,42,101
12,148,-2,398,402,210,3,102
208,3,-2,461,463,3,42,103
160,3,-2,465,473,210,3,104
158,3,-2,795,832,3,40,105
3,130,-2,42,46,10,148,106
208,3,-2,513,515,210,3,107
160,3,-2,299,304,3,128,108
158,3,-2,464,473,162,148,109
12,148,-2,312,314,162,3,110
3,130,-2,26,28,10,148,111
160,3,-2,312,314,10,148,112
3,58,-2,219,219,162,3,113
158,3,-2,659,666,210,3,114
160,3,-2,258,259,162,148,115
3,56,-2,592,597,10,148,116
208,3,-2,371,371,3,128,117
164,148,-2,226,226,210,3,118
3,58,-2,429,433,3,128,119
3,130,-2,300,305,162,148,120
158,3,-2,193,194,3,40,121
3,58,-2,438,444,10,148,122
160,3,-2,448,449,162,148,123
3,56,-2,33,35,3,42,124
3,58,-2,869,923,162,3,125
164,148,-2,226,227,210,3,126
208,3,-2,653,672,162,3,127
208,3,-2,839,878,3,42,128
160,3,-2,745,766,210,3,129
12,148,-2,474,493,162,3,130
12,148,-2,187,193,162,148,131
158,3,-2,195,198,3,40,132
3,56,-2,33,34,3,42,133
164,148,-2,226,226,210,3,134
208,3,-2,305,306,162,3,135
160,3,-2,258,267,162,148,136
3,58,-2,554,565,162,148,137
3,130,-2,26,26,10,148,138
12,148,-2,312,316,162,3,139
3,58,-2,400,405,162,148,140
160,3,-2,195,195,3,40,141
3,56,-2,33,33,3,42,142
3,130,-2,26,30,10,148,143
3,56,-2,213,215,162,3,144
3,58,-2,736,764,162,148,145
3,130,-2,123,126,3,42,146
160,3,-2,745,772,210,3,147
3,56,-2,213,215,162,3,148
164,148,-2,226,226,210,3,149
208,3,-2,491,498,162,3,150
158,3,-2,312,317,10,148,151
158,3,-2,193,193,3,40,152
3,56,-2,33,33,3,42,153
160,3,-2,195,195,3,40,154
158,3,-2,299,302,3,128,155
158,3,-2,201,211,103,148,156
158,3,-2,195,195,3,40,157
3,58,-2,749,802,210,3,158
158,3,-2,367,376,162,3,159
3,130,-2,26,26,10,148,160
164,148,-2,312,314,3,42,161
164,148,-2,706,738,210,3,162
208,3,-2,315,315,3,42,163
3,56,-2,467,468,210,3,164
3,58,-2,705,728,3,128,165
3,58,-2,337,342,3,40,166
208,3,-2,657,661,210,3,167
160,3,-2,195,198,3,40,168
208,3,-2,513,515,210,3,169
158,3,-2,402,414,162,148,170
12,148,-2,440,441,3,42,171
12,148,-2,748,769,162,3,172
158,3,-2,193,200,3,40,173
3,56,-2,33,33,3,42,174
3,56,-2,747,803,210,3,175
12,148,-2,312,319,162,3,176
164,148,-2,272,285,3,42,177
3,58,-2,551,583,3,42,178
164,148,-2,226,227,210,3,179
3,58,-2,1001,1075,162,3,180
12,148,-2,30,31,3,128,181
3,58,-2,393,403,3,40,182
3,130,-2,123,123,3,42,183
12,148,-2,132,141,3,42,184
158,3,-2,471,471,210,3,185
160,3,-2,312,317,10,148,186
12,148,-2,432,435,3,42,187
3,58,-2,465,469,210,3,188
208,3,-2,742,755,10,148,189
208,3,-2,491,492,162,3,190
158,3,-2,513,521,162,3,191
12,148,-2,398,406,210,3,192
164,148,-2,226,227,210,3,193
164,148,-2,448,459,162,3,194
3,130,-2,26,26,10,148,195
158,3,-2,195,196,3,40,196
208,3,-2,1039,1100,210,3,197
3,130,-2,903,919,162,3,198
208,3,-2,491,501,162,3,199
3,130,-2,26,26,10,148,200
158,3,-2,193,195,3,40,201
3,56,-2,967,1036,162,3,202
3,56,-2,213,218,162,3,203
158,3,-2,312,316,10,148,204
208,3,-2,513,515,210,3,205
208,3,-2,839,848,210,3,206
160,3,-2,465,484,210,3,207
12,148,-2,30,31,3,128,208
3,58,-2,745,799,210,3,209
158,3,-2,221,226,162,3,210
158,3,-2,824,883,162,148,211
3,130,-2,26,26,10,148,212
160,3,-2,1275,1384,210,3,213
208,3,-2,637,644,162,3,214
3,130,-2,26,28,10,148,215
158,3,-2,367,376,162,3,216
164,148,-2,404,418,162,3,217
3,130,-2,26,26,10,148,218
160,3,-2,299,301,3,128,219
158,3,-2,859,943,210,3,220
208,3,-2,451,452,162,3,221
158,3,-2,312,315,10,148,222
3,130,-2,26,26,10,148,223
3,58,-2,538,560,162,148,224
158,3,-2,513,524,162,3,225
158,3,-2,609,619,210,3,226
3,56,-2,213,213,162,3,227
12,148,-2,136,137,103,148,228
208,3,-2,306,306,162,148,229
3,58,-2,635,645,3,42,230
3,58,-2,765,781,210,3,231
3,56,-2,213,213,162,3,232
3,130,-2,34,39,10,148,233
160,3,-2,299,301,3,128,234
164,148,-2,226,228,210,3,235
3,58,-2,745,839,210,3,236
158,3,-2,221,222,162,3,237
12,148,-2,250,253,103,148,238
3,58,-2,1339,1432,3,40,239
158,3,-2,609,620,210,3,240
158,3,-2,221,225,162,3,241
12,148,-2,132,146,3,42,242
3,58,-2,288,289,10,148,243
3,58,-2,456,460,162,148,244
208,3,-2,473,481,3,42,245
208,3,-2,513,518,210,3,246
160,3,-2,258,258,162,148,247
3,56,-2,503,512,162,3,248
3,58,-2,838,873,162,148,249
3,58,-2,195,198,103,148,250
87,10,0.54136,1324,2874,162,148,251
158,3,-2,195,195,3,40,252
164,148,-2,226,230,210,3,253
12,148,-2,312,316,162,3,254
158,3,-2,367,375,162,3,255
3,130,-2,26,26,10,148,256
158,3,-2,193,198,3,40,257
3,58,-2,607,622,210,3,258
158,3,-2,193,198,3,40,259
158,3,-2,751,773,210,3,260
3,58,-2,429,435,3,128,261
158,3,-2,367,374,162,3,262
12,148,-2,38,38,3,128,263
3,58,-2,219,219,162,3,264
3,58,-2,608,623,210,3,265
3,130,-2,303,304,162,3,266
208,3,-2,513,516,210,3,267
3,130,-2,26,26,10,148,268
3,58,-2,337,341,3,40,269
160,3,-2,675,739,210,3,270
3,58,-2,219,224,162,3,271
158,3,-2,312,312,10,148,272
208,3,-2,513,521,210,3,273
3,130,-2,34,38,10,148,274
208,3,-2,713,739,3,40,275
3,58,-2,535,545,3,40,276
160,3,-2,312,321,10,148,277
158,3,-2,195,198,3,40,278
158,3,-2,195,198,3,40,279
3,56,-2,33,33,3,42,280
158,3,-2,312,314,10,148,281
208,3,-2,473,475,3,42,282
3,58,-2,219,220,162,3,283
208,3,-2,513,520,210,3,284
12,148,-2,312,315,162,3,285
208,3,-2,861,881,210,3,286
3,130,-2,303,311,162,3,287
3,56,-2,33,33,3,42,288
164,148,-2,706,738,210,3,289
208,3,-2,384,388,10,148,290
160,3,-2,465,485,210,3,291
12,148,-2,372,380,3,40,292
160,3,-2,465,477,210,3,293
12,148,-2,43,43,10,148,294
158,3,-2,389,400,103,148,295
208,3,-2,306,310,162,148,296
12,148,-2,398,410,210,3,297
3,130,-2,303,310,162,3,298
208,3,-2,513,521,210,3,299
3,130,-2,26,27,10,148,300
12,148,-2,187,189,162,148,301
3,130,-2,589,655,3,42,302
3,58,-2,219,221,162,3,303
160,3,-2,659,684,210,3,304
158,3,-2,195,195,3,40,305
3,58,-2,373,381,3,42,306
3,130,-2,26,28,10,148,307
3,130,-2,669,715,210,3,308
158,3,-2,563,570,162,3,309
158,3,-2,958,1006,10,148,310
158,3,-2,586,614,162,148,311
3,58,-2,393,395,3,40,312
208,3,-2,461,470,3,42,313
3,58,-2,1557,1666,210,3,314
3,56,-2,213,214,162,3,315
3,58,-2,510,520,10,148,316
158,3,-2,339,354,3,40,317
158,3,-2,221,221,162,3,318
160,3,-2,511,523,3,42,319
208,3,-2,513,525,210,3,320
12,148,-2,250,251,103,148,321
3,58,-2,254,254,162,148,322
3,56,-2,33,38,3,42,323
208,3,-2,513,528,210,3,324
3,56,-2,785,883,162,3,325
12,148,-2,187,189,162,148,326
3,58,-2,361,365,162,3,327
160,3,-2,603,630,162,3,328
158,3,-2,195,196,3,40,329
158,3,-2,312,316,10,148,330
3,58,-2,393,413,3,40,331
208,3,-2,461,464,3,42,332
3,130,-2,127,134,103,148,333
158,3,-2,193,199,3,40,334
208,3,-2,513,523,210,3,335
158,3,-2,367,375,162,3,336
3,130,-2,26,28,10,148,337
158,3,-2,193,200,3,40,338
208,3,-2,953,971,162,3,339
12,148,-2,43,45,10,148,340
160,3,-2,299,307,3,128,341
158,3,-2,221,224,162,3,342
160,3,-2,745,795,210,3,343
160,3,-2,565,573,162,3,344
12,148,-2,128,131,103,148,345
160,3,-2,575,592,103,148,346
158,3,-2,609,650,210,3,347
3,130,-2,26,28,10,148,348
3,130,-2,26,27,10,148,349
3,56,-2,213,214,162,3,350
3,130,-2,26,27,10,148,351
12,148,-2,518,520,3,40,352
160,3,-2,929,1002,210,3,353
3,130,-2,26,27,10,148,354
208,3,-2,371,373,3,128,355
3,58,-2,695,739,162,3,356
12,148,-2,398,413,210,3,357
158,3,-2,513,524,162,3,358
158,3,-2,312,317,10,148,359
160,3,-2,464,468,162,148,360
164,148,-2,226,226,210,3,361
3,130,-2,26,26,10,148,362
3,56,-2,497,508,103,148,363
12,148,-2,43,50,10,148,364
3,130,-2,26,26,10,148,365
3,58,-2,667,703,3,128,366
3,130,-2,26,29,10,148,367
160,3,-2,361,368,162,3,368
158,3,-2,299,299,3,128,369
158,3,-2,260,264,162,148,370
3,58,-2,465,488,210,3,371
208,3,-2,767,815,10,148,372
158,3,-2,945,1021,3,128,373
158,3,-2,464,466,162,148,374
3,130,-2,123,124,3,42,375
208,3,-2,653,683,162,3,376
12,148,-2,132,134,3,42,377
158,3,-2,193,194,3,40,378
3,56,-2,213,220,162,3,379
160,3,-2,482,489,10,148,380
160,3,-2,959,989,210,3,381
3,56,-2,256,262,162,148,382
164,148,-2,272,277,3,42,383
3,58,-2,663,690,210,3,384
164,148,-2,448,472,162,3,385
3,56,-2,503,507,162,3,386
12,148,-2,518,540,210,3,387
