6,58,0.48587,358
6,128,0.26406,139
6,130,0.43382,327
20,9,0.42289,206
20,12,0.42192,219
20,14,0.42059,243
20,17,0.4605,234
60,14,0.4605,477
60,40,0.28617,277
60,42,0.4605,292
60,56,0.27088,79
60,58,0.48587,358
60,77,0.21081,223
60,128,0.48587,331
60,130,0.31006,165
90,77,0.21081,223
130,12,0.29531,526
130,14,0.36534,349
130,40,0.4605,336
130,56,0.4605,329
130,58,0.48587,557
130,75,0.23364,305
130,77,0.20657,271
130,128,0.4605,353
130,130,0.23364,170
130,138,0.20657,611
130,140,0.31006,416
180,77,0.36478,583
180,75,0.23364,438
158,6,0.46414,439
160,6,0.27849,305
162,6,0.36534,461
160,20,0.29531,333
107,33,0.27871,308
105,33,0.4605,361
14,33,0.4605,234
12,33,0.42059,243
10,33,0.42192,425
10,50,0.42192,334
12,50,0.42059,394
105,50,0.4605,233
107,50,0.27871,495
109,50,0.4605,292
162,50,0.29531,669
162,70,0.48587,219
105,70,0.27871,332
103,70,0.36541,236
12,70,0.36541,270
10,70,0.42192,334
10,90,0.45259,229
12,90,0.21081,388
103,90,0.36541,459
105,90,0.27871,674
107,90,0.4605,347
182,90,0.48587,352
184,90,0.20657,854
10,134,0.35379,428
12,134,0.31006,233
105,134,0.20657,611
164,134,0.20657,1024
164,145,0.39955,196
162,145,0.25208,199
6,40,0.36804,275
6,42,0.38825,302
6,56,0.42059,203
164,80,0.20657,271
109,70,0.4605,581
103,145,0.48724,117
103,135,0.31006,533
