6,58,0.12555,427
6,128,0.47427,86
6,130,0.25885,336
20,9,0.20858,113
20,12,0.45139,113
20,14,0.37574,173
20,17,0.24083,177
60,14,0.37574,350
60,40,0.24083,273
60,42,0.14488,206
60,56,0.23723,102
60,58,0.25885,575
60,77,0.409,490
60,128,0.47427,146
60,130,0.16696,307
90,75,0.409,350
90,77,0.47427,140
130,10,0.5798,336
130,12,0.409,610
130,14,0.12054,259
130,40,0.52555,120
130,42,0.53327,242
130,56,0.5798,317
130,58,0.25885,428
130,75,0.25885,221
130,77,0.28235,202
130,128,0.28235,255
130,130,0.16696,425
130,138,0.46279,115
130,140,0.15565,91
180,77,0.17523,281
180,75,0.25885,300
180,58,0.25885,299
180,56,0.53327,157
180,40,0.52555,120
158,6,0.5798,336
160,6,0.409,363
162,6,0.32984,522
208,6,0.61437,330
210,6,0.17996,647
160,20,0.409,510
162,33,0.16696,203
160,33,0.409,307
107,33,0.409,497
105,33,0.5798,314
14,33,0.24083,177
12,33,0.37574,173
10,33,0.20858,226
10,50,0.20858,122
12,50,0.37574,317
105,50,0.5798,204
107,50,0.409,427
109,50,0.53327,63
160,50,0.409,404
162,50,0.16696,348
205,50,0.25885,456
208,50,0.25885,300
210,50,0.17523,281
210,70,0.17523,281
208,70,0.25885,300
164,70,0.29111,173
162,70,0.16696,290
105,70,0.409,308
103,70,0.23723,318
12,70,0.25885,409
10,70,0.20858,201
162,60,0.16696,463
10,90,0.56454,559
12,90,0.25885,277
103,90,0.23723,182
105,90,0.28235,197
107,90,0.28235,180
182,90,0.16696,492
184,90,0.29111,375
105,120,0.28235,379
10,134,0.30913,449
12,134,0.37195,198
105,134,0.15565,217
107,134,0.46279,115
164,134,0.29111,187
164,145,0.29111,187
162,145,0.46279,206
105,145,0.10873,126
6,40,0.21485,286
6,42,0.16276,264
6,56,0.23723,237
