6,58,0.50134,355
6,128,0.32142,128
6,130,0.29539,346
20,9,0.30474,196
20,12,0.32589,214
20,14,0.21638,193
20,17,0.31544,241
60,14,0.31544,435
60,40,0.31544,316
60,42,0.57668,269
60,56,0.59942,63
60,58,0.50134,355
60,77,0.32589,234
60,128,0.45583,294
60,130,0.30474,146
90,77,0.32589,234
130,12,0.59713,503
130,14,0.47871,328
130,40,0.32589,338
130,56,0.32589,324
130,58,0.27092,535
130,75,0.50134,320
130,77,0.27092,257
130,128,0.45583,327
130,130,0.57668,149
130,138,0.31653,592
130,140,0.27092,392
180,77,0.59383,588
180,75,0.45583,459
158,6,0.30474,451
160,6,0.59713,315
162,6,0.47871,475
160,20,0.32589,335
107,33,0.59713,289
105,33,0.32589,362
14,33,0.31544,241
12,33,0.21638,193
10,33,0.30474,410
10,50,0.30474,333
12,50,0.21638,323
105,50,0.32589,211
107,50,0.32589,462
109,50,0.57668,269
162,50,0.32589,672
162,70,0.50134,188
105,70,0.31653,296
103,70,0.31544,195
12,70,0.21638,225
10,70,0.30474,333
10,90,0.30474,223
12,90,0.45583,349
103,90,0.32589,429
105,90,0.31653,644
107,90,0.57668,300
182,90,0.45583,327
184,90,0.27092,845
10,134,0.20125,437
12,134,0.39498,197
105,134,0.31653,592
164,134,0.27092,994
164,145,0.57668,215
162,145,0.52434,205
6,40,0.55512,272
6,42,0.38686,278
6,56,0.59942,161
164,80,0.27092,257
109,70,0.27092,529
103,145,0.30809,118
103,135,0.27092,510
