6,58,0.27761,468
6,128,0.40586,95
6,130,0.32804,331
20,9,0.51423,119
20,12,0.48481,121
20,14,0.21149,162
20,17,0.59115,169
60,14,0.21149,331
60,40,0.36587,238
60,42,0.59115,230
60,56,0.59115,94
60,58,0.27761,596
60,77,0.18169,449
60,128,0.2892,150
60,130,0.32804,303
90,75,0.18169,305
90,77,0.32804,144
130,10,0.50828,302
130,12,0.32804,573
130,14,0.20486,239
130,40,0.31777,108
130,42,0.59115,262
130,56,0.31777,304
130,58,0.27761,438
130,75,0.18169,214
130,77,0.32804,188
130,128,0.32804,229
130,130,0.32804,445
130,138,0.39775,98
130,140,0.42095,91
180,77,0.29747,279
180,75,0.18169,303
180,58,0.2892,319
180,56,0.31777,143
180,40,0.31777,108
158,6,0.50828,302
160,6,0.48226,337
162,6,0.38172,527
208,6,0.31777,329
210,6,0.29747,659
160,20,0.32804,524
162,33,0.32804,199
160,33,0.32938,325
107,33,0.32804,452
105,33,0.50828,275
14,33,0.59115,169
12,33,0.21149,162
10,33,0.48481,240
10,50,0.48481,116
12,50,0.21149,306
105,50,0.50828,173
107,50,0.32804,399
109,50,0.31777,57
160,50,0.32938,410
162,50,0.32804,376
205,50,0.31777,462
208,50,0.18169,303
210,50,0.29747,279
210,70,0.29747,279
208,70,0.18169,303
164,70,0.32681,219
162,70,0.32804,287
105,70,0.32804,272
103,70,0.59115,305
12,70,0.32938,393
10,70,0.68099,205
162,60,0.32804,506
10,90,0.2892,549
12,90,0.32938,288
103,90,0.59115,194
105,90,0.32804,175
107,90,0.27761,161
182,90,0.32804,475
184,90,0.59863,409
105,120,0.32804,369
10,134,0.45278,438
12,134,0.48481,204
105,134,0.42095,211
107,134,0.39775,98
164,134,0.6816,210
164,145,0.6816,210
162,145,0.39775,189
105,145,0.37178,120
6,40,0.43044,286
6,42,0.24534,281
6,56,0.59115,224
