6,58,0.29723,342
6,128,0.42296,146
6,130,0.3954,345
20,9,0.54686,199
20,12,0.43637,206
20,14,0.27618,230
20,17,0.43705,214
60,14,0.27618,444
60,40,0.43705,308
60,42,0.28291,243
60,56,0.55871,57
60,58,0.29723,342
60,77,0.54686,221
60,128,0.27463,308
60,130,0.35559,118
90,77,0.54686,221
130,12,0.43705,502
130,14,0.54805,338
130,40,0.43705,338
130,56,0.28932,332
130,58,0.34084,511
130,75,0.35185,284
130,77,0.35185,243
130,128,0.34084,330
130,130,0.3019,125
130,138,0.35185,569
130,140,0.35559,360
180,77,0.28807,561
180,75,0.35185,440
158,6,0.54686,469
160,6,0.43705,295
162,6,0.54805,463
160,20,0.34084,332
107,33,0.43705,296
105,33,0.2035,376
14,33,0.43705,214
12,33,0.27618,230
10,33,0.54686,405
10,50,0.54686,326
12,50,0.27618,378
105,50,0.2035,240
107,50,0.34084,462
109,50,0.28291,243
162,50,0.34084,670
162,70,0.26539,173
105,70,0.34084,306
103,70,0.2035,199
12,70,0.3954,261
10,70,0.54686,326
10,90,0.28282,219
12,90,0.3954,375
103,90,0.2035,420
105,90,0.35185,626
107,90,0.34084,283
182,90,0.34084,330
184,90,0.35185,804
10,134,0.37904,467
12,134,0.35559,234
105,134,0.35185,569
164,134,0.35185,929
164,145,0.3019,201
162,145,0.48613,201
6,40,0.56627,271
6,42,0.38842,293
6,56,0.27618,174
164,80,0.35185,243
109,70,0.34084,490
103,145,0.49345,99
103,135,0.35559,459
