6,58,0.32289,344
6,128,0.58712,120
6,130,0.38297,285
20,9,0.44191,236
20,12,0.39502,218
20,14,0.54009,241
20,17,0.37618,219
60,14,0.37618,460
60,40,0.37618,326
60,42,0.32933,262
60,56,0.42529,67
60,58,0.32289,344
60,77,0.33495,248
60,128,0.54078,317
60,130,0.54078,146
90,77,0.33495,248
130,12,0.35179,493
130,14,0.37348,334
130,40,0.37618,335
130,56,0.37618,320
130,58,0.32289,510
130,75,0.35179,279
130,77,0.52583,242
130,128,0.33495,327
130,130,0.35179,148
130,138,0.35179,580
130,140,0.54078,399
180,77,0.23691,599
180,75,0.35179,432
158,6,0.34196,489
160,6,0.5488,294
162,6,0.37348,456
160,20,0.35179,321
107,33,0.37618,276
105,33,0.34196,419
14,33,0.37618,219
12,33,0.54009,241
10,33,0.44191,454
10,50,0.44191,359
12,50,0.54009,385
105,50,0.34196,261
107,50,0.37618,443
109,50,0.32933,262
162,50,0.37618,656
162,70,0.34173,173
105,70,0.32289,314
103,70,0.37039,217
12,70,0.54009,265
10,70,0.44191,359
10,90,0.39502,242
12,90,0.33495,396
103,90,0.54078,467
105,90,0.35179,634
107,90,0.35179,306
182,90,0.23221,326
184,90,0.52583,841
10,134,0.51333,409
12,134,0.53992,227
105,134,0.35179,580
164,134,0.35179,989
164,145,0.32933,200
162,145,0.25369,190
6,40,0.24274,312
6,42,0.42988,296
6,56,0.42529,187
164,80,0.52583,242
109,70,0.35179,507
103,145,0.54715,119
103,135,0.54078,518
