6,58,0.57945,346
6,128,0.5091,143
6,130,0.50075,319
20,9,0.25059,207
20,12,0.57097,209
20,14,0.27644,253
20,17,0.56585,230
60,14,0.27644,483
60,40,0.56585,315
60,42,0.48254,258
60,56,0.28837,80
60,58,0.57945,346
60,77,0.37361,204
60,128,0.37361,306
60,130,0.50075,158
90,77,0.37361,204
130,12,0.42057,517
130,14,0.36725,358
130,40,0.57945,323
130,56,0.58942,303
130,58,0.57945,542
130,75,0.59873,303
130,77,0.50075,258
130,128,0.59873,325
130,130,0.25067,151
130,138,0.57945,589
130,140,0.50075,404
180,77,0.5669,600
180,75,0.59873,437
158,6,0.31242,464
160,6,0.42057,312
162,6,0.57773,484
160,20,0.25067,331
107,33,0.42057,308
105,33,0.31242,383
14,33,0.56585,230
12,33,0.27644,253
10,33,0.25059,416
10,50,0.25059,325
12,50,0.27644,395
105,50,0.31242,227
107,50,0.57945,472
109,50,0.48254,258
162,50,0.57945,654
162,70,0.59873,191
105,70,0.57945,331
103,70,0.31242,237
12,70,0.4294,270
10,70,0.25059,325
10,90,0.25059,228
12,90,0.37361,377
103,90,0.31242,441
105,90,0.57945,654
107,90,0.25067,308
182,90,0.59873,325
184,90,0.50075,858
10,134,0.26047,401
12,134,0.4294,226
105,134,0.57945,589
164,134,0.50075,1009
164,145,0.25067,190
162,145,0.5931,175
6,40,0.48013,292
6,42,0.46515,284
6,56,0.28837,205
164,80,0.50075,258
109,70,0.59873,546
103,145,0.5939,121
103,135,0.50075,525
