6,58,0.3456,410
6,128,0.51916,88
6,130,0.40574,333
20,9,0.48006,122
20,12,0.5728,93
20,14,0.3456,170
20,17,0.52081,167
60,14,0.3456,337
60,40,0.52081,261
60,42,0.26423,217
60,56,0.31384,121
60,58,0.3456,588
60,77,0.3456,497
60,128,0.31384,156
60,130,0.40574,306
90,75,0.69918,361
90,77,0.3456,136
130,10,0.69918,323
130,12,0.66304,582
130,14,0.55856,264
130,40,0.3999,123
130,42,0.17638,246
130,56,0.3456,307
130,58,0.54239,431
130,75,0.62467,222
130,77,0.3456,188
130,128,0.3456,244
130,130,0.31384,437
130,138,0.64407,96
130,140,0.54191,97
180,77,0.62898,290
180,75,0.62467,305
180,58,0.57632,291
180,56,0.3456,157
180,40,0.3999,123
158,6,0.69918,323
160,6,0.66304,340
162,6,0.55856,536
208,6,0.62467,347
210,6,0.62898,657
160,20,0.31384,514
162,33,0.31384,214
160,33,0.59731,300
107,33,0.66304,489
105,33,0.69918,274
14,33,0.52081,167
12,33,0.3456,170
10,33,0.48006,215
10,50,0.48006,98
12,50,0.3456,318
105,50,0.69918,171
107,50,0.66304,423
109,50,0.17638,60
160,50,0.59731,407
162,50,0.31384,353
205,50,0.3456,448
208,50,0.62467,305
210,50,0.62898,290
210,70,0.62898,290
208,70,0.62467,305
164,70,0.27317,195
162,70,0.31384,275
105,70,0.66304,295
103,70,0.3456,329
12,70,0.3456,430
10,70,0.48006,176
162,60,0.31384,470
10,90,0.69918,558
12,90,0.69918,315
103,90,0.3456,174
105,90,0.66304,198
107,90,0.66304,166
182,90,0.3456,463
184,90,0.27317,402
105,120,0.3456,372
10,134,0.56778,412
12,134,0.26423,210
105,134,0.54191,223
107,134,0.64407,96
164,134,0.27317,184
164,145,0.27317,184
162,145,0.54191,193
105,145,0.21137,126
6,40,0.27908,284
6,42,0.53567,292
6,56,0.31384,265
