6,58,0.54972,423
6,128,0.43915,95
6,130,0.19612,325
20,9,0.23322,125
20,12,0.49512,99
20,14,0.57158,171
20,17,0.60677,187
60,14,0.57158,358
60,40,0.60677,274
60,42,0.68089,216
60,56,0.46384,104
60,58,0.54972,543
60,77,0.30076,504
60,128,0.23322,155
60,130,0.19612,318
90,75,0.58311,351
90,77,0.30076,153
130,10,0.23322,359
130,12,0.42929,573
130,14,0.43979,262
130,40,0.60677,130
130,42,0.68089,249
130,56,0.51165,341
130,58,0.54972,389
130,75,0.36551,219
130,77,0.42929,202
130,128,0.36551,256
130,130,0.19612,447
130,138,0.45463,85
130,140,0.14777,91
180,77,0.65421,273
180,75,0.36551,294
180,58,0.23322,298
180,56,0.21564,184
180,40,0.60677,130
158,6,0.23322,359
160,6,0.42929,342
162,6,0.53733,525
208,6,0.36551,326
210,6,0.11434,657
160,20,0.19612,494
162,33,0.19612,204
160,33,0.54972,290
107,33,0.42929,474
105,33,0.51165,330
14,33,0.60677,187
12,33,0.57158,171
10,33,0.23322,224
10,50,0.23322,114
12,50,0.57158,333
105,50,0.51165,221
107,50,0.42929,409
109,50,0.21564,63
160,50,0.54972,380
162,50,0.19612,363
205,50,0.23322,482
208,50,0.36551,294
210,50,0.65421,273
210,70,0.65421,273
208,70,0.36551,294
164,70,0.19612,191
162,70,0.36551,304
105,70,0.42929,282
103,70,0.46384,328
12,70,0.3007,384
10,70,0.23322,190
162,60,0.19612,495
10,90,0.23322,570
12,90,0.3007,260
103,90,0.46384,181
105,90,0.42929,185
107,90,0.36551,161
182,90,0.36551,506
184,90,0.19612,389
105,120,0.42929,366
10,134,0.23138,446
12,134,0.43845,189
105,134,0.14777,212
107,134,0.45463,85
164,134,0.50696,192
164,145,0.50696,192
162,145,0.14777,176
105,145,0.29481,121
6,40,0.18567,288
6,42,0.2831,287
6,56,0.46384,249
