6,58,0.25919,371
6,128,0.43847,122
6,130,0.2176,326
20,9,0.35043,220
20,12,0.44592,187
20,14,0.49908,214
20,17,0.25919,228
60,14,0.25919,442
60,40,0.24924,307
60,42,0.25919,276
60,56,0.59115,68
60,58,0.25919,371
60,77,0.35043,233
60,128,0.41072,308
60,130,0.27822,155
90,77,0.35043,233
130,12,0.35104,503
130,14,0.30881,325
130,40,0.37213,349
130,56,0.37213,346
130,58,0.25919,537
130,75,0.57205,311
130,77,0.37213,254
130,128,0.25919,314
130,130,0.56452,158
130,138,0.37213,603
130,140,0.5864,400
180,77,0.40705,582
180,75,0.57205,452
158,6,0.35043,466
160,6,0.35104,274
162,6,0.30881,457
160,20,0.44592,361
107,33,0.37213,316
105,33,0.44592,363
14,33,0.25919,228
12,33,0.49908,214
10,33,0.35043,407
10,50,0.35043,331
12,50,0.49908,376
105,50,0.44592,231
107,50,0.37213,489
109,50,0.25919,276
162,50,0.37213,710
162,70,0.25919,174
105,70,0.37213,331
103,70,0.5864,209
12,70,0.2176,260
10,70,0.35043,331
10,90,0.27822,213
12,90,0.41072,375
103,90,0.5864,442
105,90,0.37213,657
107,90,0.56452,299
182,90,0.25919,314
184,90,0.37213,836
10,134,0.3854,417
12,134,0.45849,222
105,134,0.37213,603
164,134,0.56452,994
164,145,0.56452,205
162,145,0.43516,214
6,40,0.24981,281
6,42,0.55012,312
6,56,0.59115,184
164,80,0.37213,254
109,70,0.56452,539
103,145,0.25133,116
103,135,0.5864,516
