6,58,0.36102,332
6,128,0.37766,133
6,130,0.27888,302
20,9,0.4265,221
20,12,0.58145,206
20,14,0.35436,222
20,17,0.23843,250
60,14,0.23843,472
60,40,0.23843,320
60,42,0.40853,251
60,56,0.48062,65
60,58,0.36102,332
60,77,0.43515,202
60,128,0.27234,295
60,130,0.27888,157
90,77,0.43515,202
130,12,0.56208,530
130,14,0.23705,348
130,40,0.23843,336
130,56,0.23843,363
130,58,0.30192,520
130,75,0.40853,284
130,77,0.27888,281
130,128,0.34159,344
130,130,0.30192,127
130,138,0.30192,617
130,140,0.27888,384
180,77,0.56709,592
180,75,0.34159,435
158,6,0.23843,509
160,6,0.56208,307
162,6,0.29403,477
160,20,0.38834,353
107,33,0.56208,324
105,33,0.23843,412
14,33,0.23843,250
12,33,0.35436,222
10,33,0.4265,427
10,50,0.4265,346
12,50,0.35436,361
105,50,0.23843,260
107,50,0.56208,494
109,50,0.40853,251
162,50,0.23843,690
162,70,0.34159,193
105,70,0.56208,326
103,70,0.48062,206
12,70,0.27234,264
10,70,0.4265,346
10,90,0.4265,251
12,90,0.43515,371
103,90,0.43515,408
105,90,0.56208,673
107,90,0.30192,297
182,90,0.34159,344
184,90,0.27888,873
10,134,0.22953,432
12,134,0.43515,245
105,134,0.30192,617
164,134,0.30192,1000
164,145,0.29035,208
162,145,0.3739,209
6,40,0.23618,271
6,42,0.26999,270
6,56,0.35436,162
164,80,0.27888,281
109,70,0.30192,515
103,145,0.2045,117
103,135,0.27888,501
