130,130,0.63728,417,5
130,138,0.34386,102,5
130,140,0.45956,94,5
180,77,0.11529,293,5
180,75,0.30226,301,5
180,58,0.30226,315,5
180,56,0.21718,166,5
180,40,0.14379,122,5
158,6,0.13946,293,5
160,6,0.45861,372,5
162,6,0.33073,517,5
208,6,0.30226,333,5
210,6,0.15897,683,5
160,20,0.49757,500,5
162,33,0.49757,186,5
160,33,0.31564,314,5
107,33,0.49757,481,5
105,33,0.13946,276,5
14,33,0.47729,161,5
12,33,0.5349,175,5
10,33,0.58585,227,5
10,50,0.58585,111,5
12,50,0.5349,324,5
105,50,0.13946,182,5
107,50,0.49757,405,5
109,50,0.21718,72,5
160,50,0.21718,418,5
162,50,0.49757,337,5
205,50,0.30226,481,5
208,50,0.30226,301,5
210,50,0.11529,293,5
210,70,0.11529,293,5
208,70,0.30226,301,5
164,70,0.30226,180,5
162,70,0.16184,285,5
105,70,0.49757,276,5
103,70,0.63728,322,5
12,70,0.11274,446,5
10,70,0.61727,164,5
162,60,0.16184,464,5
10,90,0.61727,533,5
12,90,0.11274,322,5
103,90,0.63728,176,5
105,90,0.16184,173,5
107,90,0.48076,181,5
182,90,0.63728,472,5
184,90,0.53441,409,5
105,120,0.63728,349,5
10,134,0.54058,417,5
12,134,0.16184,196,5
105,134,0.45956,202,5
107,134,0.34386,102,5
164,134,0.18543,220,5
164,145,0.18543,220,5
162,145,0.45956,196,5
105,145,0.24421,108,5
6,40,0.48321,290,5
6,42,0.24567,289,5
6,56,0.63728,231,5
6,58,0.49757,410,6
6,128,0.3429,100,6
6,130,0.11274,345,6
20,9,0.58585,103,6
20,12,0.31564,124,6
20,14,0.5349,175,6
20,17,0.47729,161,6
60,14,0.5349,336,6
60,40,0.53635,252,6
60,42,0.47729,223,6
60,56,0.63728,105,6
60,58,0.11274,605,6
60,77,0.13946,493,6
60,128,0.61727,157,6
60,130,0.16184,278,6
90,75,0.13946,357,6
90,77,0.63728,136,6
130,10,0.13946,293,6
130,12,0.49757,605,6
130,14,0.33073,250,6
130,40,0.14379,122,6
130,42,0.21718,255,6
130,56,0.21718,318,6
130,58,0.49757,453,6
130,75,0.30226,238,6
130,77,0.63728,187,6
130,128,0.36747,244,6
130,130,0.63728,417,6
130,138,0.34386,102,6
130,140,0.45956,94,6
180,77,0.11529,293,6
180,75,0.30226,301,6
180,58,0.30226,315,6
180,56,0.21718,166,6
180,40,0.14379,122,6
158,6,0.13946,293,6
160,6,0.45861,372,6
162,6,0.33073,517,6
208,6,0.30226,333,6
210,6,0.15897,683,6
160,20,0.49757,500,6
162,33,0.49757,186,6
160,33,0.31564,314,6
107,33,0.49757,481,6
105,33,0.13946,276,6
14,33,0.47729,161,6
12,33,0.5349,175,6
10,33,0.58585,227,6
10,50,0.58585,111,6
12,50,0.5349,324,6
105,50,0.13946,182,6
107,50,0.49757,405,6
109,50,0.21718,72,6
160,50,0.21718,418,6
162,50,0.49757,337,6
205,50,0.30226,481,6
208,50,0.30226,301,6
210,50,0.11529,293,6
210,70,0.11529,293,6
208,70,0.30226,301,6
164,70,0.30226,180,6
162,70,0.16184,285,6
105,70,0.49757,276,6
103,70,0.63728,322,6
12,70,0.11274,446,6
10,70,0.61727,164,6
162,60,0.16184,464,6
10,90,0.61727,533,6
12,90,0.11274,322,6
103,90,0.63728,176,6
105,90,0.16184,173,6
107,90,0.48076,181,6
182,90,0.63728,472,6
184,90,0.53441,409,6
105,120,0.63728,349,6
10,134,0.54058,417,6
12,134,0.16184,196,6
105,134,0.45956,202,6
107,134,0.34386,102,6
164,134,0.18543,220,6
164,145,0.18543,220,6
162,145,0.45956,196,6
105,145,0.24421,108,6
6,40,0.48321,290,6
6,42,0.24567,289,6
6,56,0.63728,231,6
6,58,0.49757,410,7
6,128,0.3429,100,7
6,130,0.11274,345,7
20,9,0.58585,103,7
20,12,0.31564,124,7
20,14,0.5349,175,7
20,17,0.47729,161,7
60,14,0.5349,336,7
60,40,0.53635,252,7
60,42,0.47729,223,7
60,56,0.63728,105,7
60,58,0.11274,605,7
60,77,0.13946,493,7
60,128,0.61727,157,7
60,130,0.16184,278,7
90,75,0.13946,357,7
90,77,0.63728,136,7
130,10,0.13946,293,7
130,12,0.49757,605,7
130,14,0.33073,250,7
130,40,0.14379,122,7
130,42,0.21718,255,7
130,56,0.21718,318,7
130,58,0.49757,453,7
130,75,0.30226,238,7
130,77,0.63728,187,7
130,128,0.36747,244,7
130,130,0.63728,417,7
130,138,0.34386,102,7
130,140,0.45956,94,7
180,77,0.11529,293,7
180,75,0.30226,301,7
180,58,0.30226,315,7
180,56,0.21718,166,7
180,40,0.14379,122,7
158,6,0.13946,293,7
160,6,0.45861,372,7
162,6,0.33073,517,7
208,6,0.30226,333,7
210,6,0.15897,683,7
160,20,0.49757,500,7
162,33,0.49757,186,7
160,33,0.31564,314,7
107,33,0.49757,481,7
105,33,0.13946,276,7
14,33,0.47729,161,7
12,33,0.5349,175,7
10,33,0.58585,227,7
10,50,0.58585,111,7
12,50,0.5349,324,7
105,50,0.13946,182,7
107,50,0.49757,405,7
109,50,0.21718,72,7
160,50,0.21718,418,7
162,50,0.49757,337,7
205,50,0.30226,481,7
208,50,0.30226,301,7
210,50,0.11529,293,7
210,70,0.11529,293,7
208,70,0.30226,301,7
164,70,0.30226,180,7
162,70,0.16184,285,7
105,70,0.49757,276,7
103,70,0.63728,322,7
12,70,0.11274,446,7
10,70,0.61727,164,7
162,60,0.16184,464,7
10,90,0.61727,533,7
12,90,0.11274,322,7
103,90,0.63728,176,7
105,90,0.16184,173,7
107,90,0.48076,181,7
182,90,0.63728,472,7
184,90,0.53441,409,7
105,120,0.63728,349,7
10,134,0.54058,417,7
12,134,0.16184,196,7
105,134,0.45956,202,7
107,134,0.34386,102,7
164,134,0.18543,220,7
164,145,0.18543,220,7
162,145,0.45956,196,7
105,145,0.24421,108,7
6,40,0.48321,290,7
6,42,0.24567,289,7
6,56,0.63728,231,7
6,58,0.49757,410,8
6,128,0.3429,100,8
6,130,0.11274,345,8
20,9,0.58585,103,8
20,12,0.31564,124,8
20,14,0.5349,175,8
20,17,0.47729,161,8
60,14,0.5349,336,8
60,40,0.53635,252,8
60,42,0.47729,223,8
60,56,0.63728,105,8
60,58,0.11274,605,8
60,77,0.13946,493,8
60,128,0.61727,157,8
60,130,0.16184,278,8
90,75,0.13946,357,8
90,77,0.63728,136,8
130,10,0.13946,293,8
130,12,0.49757,605,8
130,14,0.33073,250,8
130,40,0.14379,122,8
130,42,0.21718,255,8
130,56,0.21718,318,8
130,58,0.49757,453,8
130,75,0.30226,238,8
130,77,0.63728,187,8
130,128,0.36747,244,8
130,130,0.63728,417,8
130,138,0.34386,102,8
130,140,0.45956,94,8
180,77,0.11529,293,8
180,75,0.30226,301,8
180,58,0.30226,315,8
180,56,0.21718,166,8
180,40,0.14379,122,8
158,6,0.13946,293,8
160,6,0.45861,372,8
162,6,0.33073,517,8
208,6,0.30226,333,8
210,6,0.15897,683,8
160,20,0.49757,500,8
162,33,0.49757,186,8
160,33,0.31564,314,8
107,33,0.49757,481,8
105,33,0.13946,276,8
14,33,0.47729,161,8
12,33,0.5349,175,8
10,33,0.58585,227,8
10,50,0.58585,111,8
12,50,0.5349,324,8
105,50,0.13946,182,8
107,50,0.49757,405,8
109,50,0.21718,72,8
160,50,0.21718,418,8
162,50,0.49757,337,8
205,50,0.30226,481,8
208,50,0.30226,301,8
210,50,0.11529,293,8
210,70,0.11529,293,8
208,70,0.30226,301,8
164,70,0.30226,180,8
162,70,0.16184,285,8
105,70,0.49757,276,8
103,70,0.63728,322,8
12,70,0.11274,446,8
10,70,0.61727,164,8
162,60,0.16184,464,8
10,90,0.61727,533,8
12,90,0.11274,322,8
103,90,0.63728,176,8
105,90,0.16184,173,8
107,90,0.48076,181,8
182,90,0.63728,472,8
184,90,0.53441,409,8
105,120,0.63728,349,8
10,134,0.54058,417,8
12,134,0.16184,196,8
105,134,0.45956,202,8
107,134,0.34386,102,8
164,134,0.18543,220,8
164,145,0.18543,220,8
162,145,0.45956,196,8
105,145,0.24421,108,8
6,40,0.48321,290,8
6,42,0.24567,289,8
6,56,0.63728,231,8
6,58,0.49757,410,9
6,128,0.3429,100,9
6,130,0.11274,345,9
20,9,0.58585,103,9
20,12,0.31564,124,9
20,14,0.5349,175,9
20,17,0.47729,161,9
60,14,0.5349,336,9
60,40,0.53635,252,9
60,42,0.47729,223,9
60,56,0.63728,105,9
60,58,0.11274,605,9
60,77,0.13946,493,9
60,128,0.61727,157,9
60,130,0.16184,278,9
90,75,0.13946,357,9
90,77,0.63728,136,9
130,10,0.13946,293,9
130,12,0.49757,605,9
130,14,0.33073,250,9
130,40,0.14379,122,9
130,42,0.21718,255,9
130,56,0.21718,318,9
130,58,0.49757,453,9
130,75,0.30226,238,9
130,77,0.63728,187,9
130,128,0.36747,244,9
130,130,0.63728,417,9
130,138,0.34386,102,9
130,140,0.45956,94,9
180,77,0.11529,293,9
180,75,0.30226,301,9
180,58,0.30226,315,9
180,56,0.21718,166,9
180,40,0.14379,122,9
158,6,0.13946,293,9
160,6,0.45861,372,9
162,6,0.33073,517,9
208,6,0.30226,333,9
210,6,0.15897,683,9
160,20,0.49757,500,9
162,33,0.49757,186,9
160,33,0.31564,314,9
107,33,0.49757,481,9
105,33,0.13946,276,9
14,33,0.47729,161,9
12,33,0.5349,175,9
10,33,0.58585,227,9
10,50,0.58585,111,9
12,50,0.5349,324,9
105,50,0.13946,182,9
107,50,0.49757,405,9
109,50,0.21718,72,9
160,50,0.21718,418,9
162,50,0.49757,337,9
205,50,0.30226,481,9
208,50,0.30226,301,9
210,50,0.11529,293,9
210,70,0.11529,293,9
208,70,0.30226,301,9
164,70,0.30226,180,9
162,70,0.16184,285,9
105,70,0.49757,276,9
103,70,0.63728,322,9
12,70,0.11274,446,9
10,70,0.61727,164,9
162,60,0.16184,464,9
10,90,0.61727,533,9
12,90,0.11274,322,9
103,90,0.63728,176,9
105,90,0.16184,173,9
107,90,0.48076,181,9
182,90,0.63728,472,9
184,90,0.53441,409,9
105,120,0.63728,349,9
10,134,0.54058,417,9
12,134,0.16184,196,9
105,134,0.45956,202,9
107,134,0.34386,102,9
164,134,0.18543,220,9
164,145,0.18543,220,9
162,145,0.45956,196,9
105,145,0.24421,108,9
6,40,0.48321,290,9
6,42,0.24567,289,9
6,56,0.63728,231,9
6,58,0.49757,410,10
6,128,0.3429,100,10
6,130,0.11274,345,10
20,9,0.58585,103,10
20,12,0.31564,124,10
20,14,0.5349,175,10
20,17,0.47729,161,10
60,14,0.5349,336,10
60,40,0.53635,252,10
60,42,0.47729,223,10
60,56,0.63728,105,10
60,58,0.11274,605,10
60,77,0.13946,493,10
60,128,0.61727,157,10
60,130,0.16184,278,10
90,75,0.13946,357,10
90,77,0.63728,136,10
130,10,0.13946,293,10
130,12,0.49757,605,10
130,14,0.33073,250,10
130,40,0.14379,122,10
130,42,0.21718,255,10
130,56,0.21718,318,10
130,58,0.49757,453,10
130,75,0.30226,238,10
130,77,0.63728,187,10
130,128,0.36747,244,10
130,130,0.63728,417,10
130,138,0.34386,102,10
130,140,0.45956,94,10
180,77,0.11529,293,10
180,75,0.30226,301,10
180,58,0.30226,315,10
180,56,0.21718,166,10
180,40,0.14379,122,10
158,6,0.13946,293,10
160,6,0.45861,372,10
162,6,0.33073,517,10
208,6,0.30226,333,10
210,6,0.15897,683,10
160,20,0.49757,500,10
162,33,0.49757,186,10
160,33,0.31564,314,10
107,33,0.49757,481,10
105,33,0.13946,276,10
14,33,0.47729,161,10
12,33,0.5349,175,10
10,33,0.58585,227,10
10,50,0.58585,111,10
12,50,0.5349,324,10
105,50,0.13946,182,10
107,50,0.49757,405,10
109,50,0.21718,72,10
160,50,0.21718,418,10
162,50,0.49757,337,10
205,50,0.30226,481,10
208,50,0.30226,301,10
210,50,0.11529,293,10
210,70,0.11529,293,10
208,70,0.30226,301,10
164,70,0.30226,180,10
162,70,0.16184,285,10
105,70,0.49757,276,10
103,70,0.63728,322,10
12,70,0.11274,446,10
10,70,0.61727,164,10
162,60,0.16184,464,10
10,90,0.61727,533,10
12,90,0.11274,322,10
103,90,0.63728,176,10
105,90,0.16184,173,10
107,90,0.48076,181,10
182,90,0.63728,472,10
184,90,0.53441,409,10
105,120,0.63728,349,10
10,134,0.54058,417,10
12,134,0.16184,196,10
105,134,0.45956,202,10
107,134,0.34386,102,10
164,134,0.18543,220,10
164,145,0.18543,220,10
162,145,0.45956,196,10
105,145,0.24421,108,10
6,40,0.48321,290,10
6,42,0.24567,289,10
6,56,0.63728,231,10
6,58,0.49757,410,11
6,128,0.3429,100,11
6,130,0.11274,345,11
20,9,0.58585,103,11
20,12,0.31564,124,11
20,14,0.5349,175,11
20,17,0.47729,161,11
60,14,0.5349,336,11
60,40,0.53635,252,11
60,42,0.47729,223,11
60,56,0.63728,105,11
60,58,0.11274,605,11
60,77,0.13946,493,11
60,128,0.61727,157,11
60,130,0.16184,278,11
90,75,0.13946,357,11
90,77,0.63728,136,11
130,10,0.13946,293,11
130,12,0.49757,605,11
130,14,0.33073,250,11
130,40,0.14379,122,11
130,42,0.21718,255,11
130,56,0.21718,318,11
130,58,0.49757,453,11
130,75,0.30226,238,11
130,77,0.63728,187,11
130,128,0.36747,244,11
130,130,0.63728,417,11
130,138,0.34386,102,11
130,140,0.45956,94,11
180,77,0.11529,293,11
180,75,0.30226,301,11
180,58,0.30226,315,11
180,56,0.21718,166,11
180,40,0.14379,122,11
158,6,0.13946,293,11
160,6,0.45861,372,11
162,6,0.33073,517,11
208,6,0.30226,333,11
210,6,0.15897,683,11
160,20,0.49757,500,11
162,33,0.49757,186,11
160,33,0.31564,314,11
107,33,0.49757,481,11
105,33,0.13946,276,11
14,33,0.47729,161,11
12,33,0.5349,175,11
10,33,0.58585,227,11
10,50,0.58585,111,11
12,50,0.5349,324,11
105,50,0.13946,182,11
107,50,0.49757,405,11
109,50,0.21718,72,11
160,50,0.21718,418,11
162,50,0.49757,337,11
205,50,0.30226,481,11
208,50,0.30226,301,11
210,50,0.11529,293,11
210,70,0.11529,293,11
208,70,0.30226,301,11
164,70,0.30226,180,11
162,70,0.16184,285,11
105,70,0.49757,276,11
103,70,0.63728,322,11
12,70,0.11274,446,11
10,70,0.61727,164,11
162,60,0.16184,464,11
10,90,0.61727,533,11
12,90,0.11274,322,11
103,90,0.63728,176,11
105,90,0.16184,173,11
107,90,0.48076,181,11
182,90,0.63728,472,11
184,90,0.53441,409,11
105,120,0.63728,349,11
10,134,0.54058,417,11
12,134,0.16184,196,11
105,134,0.45956,202,11
107,134,0.34386,102,11
164,134,0.18543,220,11
164,145,0.18543,220,11
162,145,0.45956,196,11
105,145,0.24421,108,11
6,40,0.48321,290,11
6,42,0.24567,289,11
6,56,0.63728,231,11
6,58,0.49757,410,12
6,128,0.3429,100,12
6,130,0.11274,345,12
20,9,0.58585,103,12
20,12,0.31564,124,12
20,14,0.5349,175,12
20,17,0.47729,161,12
60,14,0.5349,336,12
60,40,0.53635,252,12
60,42,0.47729,223,12
60,56,0.63728,105,12
60,58,0.11274,605,12
60,77,0.13946,493,12
60,128,0.61727,157,12
60,130,0.16184,278,12
90,75,0.13946,357,12
90,77,0.63728,136,12
130,10,0.13946,293,12
130,12,0.49757,605,12
130,14,0.33073,250,12
130,40,0.14379,122,12
130,42,0.21718,255,12
130,56,0.21718,318,12
130,58,0.49757,453,12
130,75,0.30226,238,12
130,77,0.63728,187,12
130,128,0.36747,244,12
130,130,0.63728,417,12
130,138,0.34386,102,12
130,140,0.45956,94,12
180,77,0.11529,293,12
180,75,0.30226,301,12
180,58,0.30226,315,12
180,56,0.21718,166,12
180,40,0.14379,122,12
158,6,0.13946,293,12
160,6,0.45861,372,12
162,6,0.33073,517,12
208,6,0.30226,333,12
210,6,0.15897,683,12
160,20,0.49757,500,12
162,33,0.49757,186,12
160,33,0.31564,314,12
107,33,0.49757,481,12
105,33,0.13946,276,12
14,33,0.47729,161,12
12,33,0.5349,175,12
10,33,0.58585,227,12
10,50,0.58585,111,12
12,50,0.5349,324,12
105,50,0.13946,182,12
107,50,0.49757,405,12
109,50,0.21718,72,12
160,50,0.21718,418,12
162,50,0.49757,337,12
205,50,0.30226,481,12
208,50,0.30226,301,12
210,50,0.11529,293,12
210,70,0.11529,293,12
208,70,0.30226,301,12
164,70,0.30226,180,12
162,70,0.16184,285,12
105,70,0.49757,276,12
103,70,0.63728,322,12
12,70,0.11274,446,12
10,70,0.61727,164,12
162,60,0.16184,464,12
10,90,0.61727,533,12
12,90,0.11274,322,12
103,90,0.63728,176,12
105,90,0.16184,173,12
107,90,0.48076,181,12
182,90,0.63728,472,12
184,90,0.53441,409,12
105,120,0.63728,349,12
10,134,0.54058,417,12
12,134,0.16184,196,12
105,134,0.45956,202,12
107,134,0.34386,102,12
164,134,0.18543,220,12
164,145,0.18543,220,12
162,145,0.45956,196,12
105,145,0.24421,108,12
6,40,0.48321,290,12
6,42,0.24567,289,12
6,56,0.63728,231,12
6,58,0.49757,410,13
6,128,0.3429,100,13
6,130,0.11274,345,13
20,9,0.58585,103,13
20,12,0.31564,124,13
20,14,0.5349,175,13
20,17,0.47729,161,13
60,14,0.5349,336,13
60,40,0.53635,252,13
60,42,0.47729,223,13
60,56,0.63728,105,13
60,58,0.11274,605,13
60,77,0.13946,493,13
60,128,0.61727,157,13
60,130,0.16184,278,13
90,75,0.13946,357,13
90,77,0.63728,136,13
130,10,0.13946,293,13
130,12,0.49757,605,13
130,14,0.33073,250,13
130,40,0.14379,122,13
130,42,0.21718,255,13
130,56,0.21718,318,13
130,58,0.49757,453,13
130,75,0.30226,238,13
130,77,0.63728,187,13
130,128,0.36747,244,13
130,130,0.63728,417,13
130,138,0.34386,102,13
130,140,0.45956,94,13
180,77,0.11529,293,13
180,75,0.30226,301,13
180,58,0.30226,315,13
180,56,0.21718,166,13
180,40,0.14379,122,13
158,6,0.13946,293,13
160,6,0.45861,372,13
162,6,0.33073,517,13
208,6,0.30226,333,13
210,6,0.15897,683,13
160,20,0.49757,500,13
162,33,0.49757,186,13
160,33,0.31564,314,13
107,33,0.49757,481,13
