6,58,0.63894,426
6,128,0.39041,111
6,130,0.3756,338
20,9,0.25248,84
20,12,0.56213,98
20,14,0.356,163
20,17,0.36688,156
60,14,0.36688,319
60,40,0.36688,273
60,42,0.33831,227
60,56,0.53773,84
60,58,0.63894,577
60,77,0.53773,492
60,128,0.39041,163
60,130,0.3756,336
90,75,0.53773,354
90,77,0.63894,138
130,10,0.11408,306
130,12,0.18795,545
130,14,0.6537,237
130,40,0.36688,144
130,42,0.33831,264
130,56,0.3756,316
130,58,0.16315,407
130,75,0.11749,268
130,77,0.63894,182
130,128,0.63894,255
130,130,0.3756,459
130,138,0.4973,116
130,140,0.68467,99
180,77,0.67764,264
180,75,0.11749,322
180,58,0.15344,309
180,56,0.3756,156
180,40,0.36688,144
158,6,0.11408,306
160,6,0.18795,358
162,6,0.6537,535
208,6,0.36688,372
210,6,0.39807,635
160,20,0.25535,485
162,33,0.25535,193
160,33,0.35413,292
107,33,0.18795,447
105,33,0.11408,304
14,33,0.36688,156
12,33,0.356,163
10,33,0.25248,182
10,50,0.25248,90
12,50,0.356,286
105,50,0.11408,193
107,50,0.18795,391
109,50,0.67131,75
160,50,0.35413,387
162,50,0.25535,362
205,50,0.3756,465
208,50,0.11749,322
210,50,0.67764,264
210,70,0.67764,264
208,70,0.11749,322
164,70,0.25535,167
162,70,0.33831,324
105,70,0.18795,274
103,70,0.63894,323
12,70,0.35831,408
10,70,0.25248,167
162,60,0.25535,491
10,90,0.53773,544
12,90,0.35831,293
103,90,0.63894,198
105,90,0.18795,162
107,90,0.11749,194
182,90,0.63894,506
184,90,0.25535,377
105,120,0.63894,360
10,134,0.12284,431
12,134,0.15344,230
105,134,0.68467,224
107,134,0.4973,116
164,134,0.25535,169
164,145,0.25535,169
162,145,0.68467,215
105,145,0.53413,125
6,40,0.10555,283
6,42,0.49031,276
6,56,0.53773,190
